Time,Current (A),Rolling Mean,Outlier
2007-09-08,12.016206310278466,11.871577498385928,False
2007-09-09,12.037837021765911,11.8744888269102,False
2007-09-10,12.042760724913714,11.877946388820874,False
2007-09-11,12.026108054008764,11.881130315862672,False
2007-09-12,12.002659089127475,11.883098249924798,False
2007-09-13,12.000485973353586,11.886074230394518,False
2007-09-14,12.002419665798818,11.888675382822706,False
2007-09-15,12.012139039180145,11.891614569774616,False
2007-09-16,12.001891047600667,11.894675013185651,False
2007-09-17,11.989696449209598,11.896512433143752,False
2007-09-18,11.315820713640885,11.88626625781608,False
2007-09-19,11.948640632651351,11.888019854376044,False
2007-09-20,11.891860430906846,11.887290395495453,False
2007-09-21,12.04452071291984,11.89004784275923,False
2007-09-22,12.123749150481329,11.893254301320402,False
2007-09-23,12.10650001968036,11.896454923153982,False
2007-09-24,12.11403918790938,11.914362674404142,False
2007-09-25,11.970332997752244,11.914710859993582,False
2007-09-26,11.951702863405831,11.914514631320335,False
2007-09-27,11.885331453426266,11.912445470630464,False
2007-09-28,11.877922476549859,11.9112436597747,False
2007-09-29,11.835848314885563,11.923956563987256,False
2007-09-30,11.85457309681479,11.92234803350585,False
2007-10-01,11.834427731190322,11.920314310884173,False
2007-10-02,11.833311779451,11.918167007740164,False
2007-10-03,11.837669183165074,11.915649377335855,False
2007-10-04,11.866032458088341,11.912678052695105,False
2007-10-05,11.845047753667787,11.909333684107127,False
2007-10-06,11.843356794409726,11.906797449318342,False
2007-10-07,11.841668594529581,11.903089614886873,False
2007-10-08,11.851297750160947,11.89994945673211,False
2007-10-09,11.860767583807702,11.89575464736483,False
2007-10-10,11.866687040772556,11.891495311769294,False
2007-10-11,11.891889149627053,11.890149329825258,False
2007-10-12,11.985150869799964,11.888141004567869,False
2007-10-13,11.843691495067219,11.883355782320905,False
2007-10-14,11.071111935482524,11.864514204686385,False
2007-10-15,12.068931573544596,11.86441472965184,False
2007-10-16,12.074729335692625,11.864636738836687,False
2007-10-17,12.057633759302984,11.865041667231967,False
2007-10-18,12.042235328727827,11.865206788743091,False
2007-10-19,12.045790795930678,11.865473032392805,False
2007-10-20,12.001741660249607,11.894568854740855,False
2007-10-21,12.009065087333042,11.899569091459053,False
2007-10-22,11.994441620787446,11.897725743682091,False
2007-10-23,11.974834283569212,11.895249235696234,False
2007-10-24,11.899356488728387,11.891552879803655,False
2007-10-25,11.851430721527151,11.88708267516076,False
2007-10-26,11.825846050567458,11.920811841063776,False
2007-10-27,11.83879772510817,11.927927460921586,False
2007-10-28,11.817903498976193,11.923176584038465,False
2007-10-29,11.818000860359724,11.91952523582614,False
2007-10-30,11.818521830288267,11.914422946531605,False
